Date,Brand,Type,Publisher,Product,Direct to retailer link,Status,Commission,Payment
10/11/25,"Target","Sale commission","Nicki Entenmann","Women's Active Comfort 1/2 Zip Pullover Sweatshirt - All In Motion™ Heathered Gray M","https://rstyle.me/+9W2Sucr0bZ-ANNmWKyjHPg","Open","$0.42",""
10/11/25,"Target","Sale commission","Nicki Entenmann","Women's Active Comfort 1/2 Zip Pullover Sweatshirt - All In Motion™ Heathered Gray M","https://rstyle.me/+9W2Sucr0bZ-ANNmWKyjHPg","Open","$0.05",""
10/11/25,"Nike (US)","Sale commission","Nicki Entenmann","Nike Metcon 9 Premium","https://rstyle.me/+Vcp53Qzk2K2SNLNlW8yLxw","Open","$10.99",""
10/11/25,"Abercrombie & Fitch (US)","Sale commission","Nicki Entenmann","Back Button","https://rstyle.me/+b9P0T7oFn5dBVsDEPFE5Zg","Open","$7.00",""
10/11/25,"Target","Sale commission","Nicki Entenmann","Women's Active Comfort 1/2 Zip Pullover Sweatshirt - All In Motion™ Heathered Gray M","https://rstyle.me/+9W2Sucr0bZ-ANNmWKyjHPg","Open","$0.28",""
10/11/25,"Amazon (US)","Sale commission","Nicki Entenmann","","","Open","$31.55",""
10/11/25,"Amazon (US)","Sale commission","Nicki Entenmann","","","Open","$9.55",""
10/10/25,"New Balance Athletics, Inc.","Sale commission","Nicki Entenmann","New Balance Unisex 9060 Sneakers - Brown (Size 6.5)","https://rstyle.me/+WD4E4LhozK3iLtSShgeZKg","Open","$16.80",""
10/10/25,"Lululemon (US)","Sale commission","Nicki Entenmann","All It Takes Ribbed Nulu T-Shirt | Women's Short Sleeve Shirts & Tee's | lululemon","https://rstyle.me/+oMDn9cBaGPDbQd8d_v4mBA","Open","$5.04",""
10/10/25,"Lululemon (US)","Sale commission","Nicki Entenmann","lululemon Glow Up™ Super-High-Rise Tight 25\"","https://rstyle.me/+hK7DTW49WudAL6Nfb1pOQA","Open","$12.39",""
10/10/25,"Target","Sale commission","Nicki Entenmann","Women's Active Comfort 1/2 Zip Pullover Sweatshirt - All In Motion™ Heathered Gray M","https://rstyle.me/+9W2Sucr0bZ-ANNmWKyjHPg","Open","$0.93",""
10/10/25,"Target","Sale commission","Nicki Entenmann","Women's Active Comfort 1/2 Zip Pullover Sweatshirt - All In Motion™ Heathered Gray M","https://rstyle.me/+9W2Sucr0bZ-ANNmWKyjHPg","Open","$1.16",""
10/10/25,"Target","Sale commission","Nicki Entenmann","Women's Active Comfort 1/2 Zip Pullover Sweatshirt - All In Motion™ Heathered Gray M","https://rstyle.me/+9W2Sucr0bZ-ANNmWKyjHPg","Open","$0.59",""
10/10/25,"Lululemon (US)","Sale return","Nicki Entenmann","lululemon Glow Up™ Super-High-Rise Tight 25\"","https://rstyle.me/+hK7DTW49WudAL6Nfb1pOQA","Open","-$10.29",""
10/10/25,"Lululemon (US)","Sale commission","Nicki Entenmann","lululemon Glow Up™ Super-High-Rise Tight 25\"","https://rstyle.me/+hK7DTW49WudAL6Nfb1pOQA","Open","$10.29",""
10/10/25,"","Payment","","","","Closed","","$1,265.84"
10/10/25,"Athleta","Sale return","Nicki Entenmann","Interval High Rise Perforated Legging","https://rstyle.me/+0FurED5Cu5zHCSj6n6kEkg","Open","-$10.50",""
10/10/25,"Athleta","Sale return","Nicki Entenmann","Interval High Rise Perforated Legging","https://rstyle.me/+0FurED5Cu5zHCSj6n6kEkg","Open","-$5.46",""
10/10/25,"Athleta","Sale commission","Nicki Entenmann","Interval High Rise Perforated Legging","https://rstyle.me/+0FurED5Cu5zHCSj6n6kEkg","Open","$4.96",""
10/10/25,"Athleta","Sale commission","Nicki Entenmann","Interval High Rise Perforated Legging","https://rstyle.me/+0FurED5Cu5zHCSj6n6kEkg","Open","$5.46",""
10/10/25,"Athleta","Sale commission","Nicki Entenmann","Interval High Rise Perforated Legging","https://rstyle.me/+0FurED5Cu5zHCSj6n6kEkg","Open","$10.50",""
10/10/25,"Athleta","Sale commission","Nicki Entenmann","Interval High Rise Perforated Legging","https://rstyle.me/+0FurED5Cu5zHCSj6n6kEkg","Open","$7.48",""
10/10/25,"Bombas","Sale commission","Nicki Entenmann","Women's Modern Rib Ankle Sock 4-Pack","https://rstyle.me/+jF9eObSnBdg9BwaIIi5vNA","Open","$3.85",""
10/10/25,"Bombas","Sale commission","Nicki Entenmann","Women's Modern Rib Ankle Sock 4-Pack","https://rstyle.me/+jF9eObSnBdg9BwaIIi5vNA","Open","$1.05",""
10/10/25,"Lululemon (US)","Sale commission","Nicki Entenmann","lululemon Glow Up™ Super-High-Rise Tight 25\"","https://rstyle.me/+hK7DTW49WudAL6Nfb1pOQA","Open","$33.92",""
10/10/25,"Nordstrom","Sale commission","Nicki Entenmann","New Balance Kids' 9060 Sneaker | Nordstrom","https://rstyle.me/+QHmWKcZ4DMX1n0KS4Jc1aA","Open","$11.13",""
10/10/25,"Target","Sale commission","Nicki Entenmann","Women's Active Comfort 1/2 Zip Pullover Sweatshirt - All In Motion™ Heathered Gray M","https://rstyle.me/+9W2Sucr0bZ-ANNmWKyjHPg","Open","$0.09",""
10/10/25,"Target","Sale commission","Nicki Entenmann","Women's Active Comfort 1/2 Zip Pullover Sweatshirt - All In Motion™ Heathered Gray M","https://rstyle.me/+9W2Sucr0bZ-ANNmWKyjHPg","Open","$0.05",""
10/10/25,"Target","Sale commission","Nicki Entenmann","Women's Active Comfort 1/2 Zip Pullover Sweatshirt - All In Motion™ Heathered Gray M","https://rstyle.me/+9W2Sucr0bZ-ANNmWKyjHPg","Open","$0.05",""
10/10/25,"Target","Sale commission","Nicki Entenmann","Women's Active Comfort 1/2 Zip Pullover Sweatshirt - All In Motion™ Heathered Gray M","https://rstyle.me/+9W2Sucr0bZ-ANNmWKyjHPg","Open","$0.05",""
10/10/25,"Target","Sale commission","Nicki Entenmann","Women's Active Comfort 1/2 Zip Pullover Sweatshirt - All In Motion™ Heathered Gray M","https://rstyle.me/+9W2Sucr0bZ-ANNmWKyjHPg","Open","$0.10",""
10/10/25,"Target","Sale commission","Nicki Entenmann","Women's Active Comfort 1/2 Zip Pullover Sweatshirt - All In Motion™ Heathered Gray M","https://rstyle.me/+9W2Sucr0bZ-ANNmWKyjHPg","Open","$0.07",""
10/10/25,"Target","Sale commission","Nicki Entenmann","Women's Active Comfort 1/2 Zip Pullover Sweatshirt - All In Motion™ Heathered Gray M","https://rstyle.me/+9W2Sucr0bZ-ANNmWKyjHPg","Open","$0.05",""
10/10/25,"Target","Sale commission","Nicki Entenmann","Women's Active Comfort 1/2 Zip Pullover Sweatshirt - All In Motion™ Heathered Gray M","https://rstyle.me/+9W2Sucr0bZ-ANNmWKyjHPg","Open","$0.05",""
10/10/25,"Target","Sale commission","Nicki Entenmann","Women's Active Comfort 1/2 Zip Pullover Sweatshirt - All In Motion™ Heathered Gray M","https://rstyle.me/+9W2Sucr0bZ-ANNmWKyjHPg","Open","$0.09",""
10/10/25,"Target","Sale commission","Nicki Entenmann","Women's Active Comfort 1/2 Zip Pullover Sweatshirt - All In Motion™ Heathered Gray M","https://rstyle.me/+9W2Sucr0bZ-ANNmWKyjHPg","Open","$1.75",""
10/10/25,"Nordstrom","Sale return","Nicki Entenmann","Open Edit Faux Leather Wrap Miniskirt | Nordstrom","https://rstyle.me/+FY0-wJQKx0XVuKsSQJLQ3g","Open","-$9.10",""
10/10/25,"Nordstrom","Sale return","Nicki Entenmann","Open Edit Faux Leather Wrap Miniskirt | Nordstrom","https://rstyle.me/+FY0-wJQKx0XVuKsSQJLQ3g","Open","-$12.46",""
10/10/25,"Nordstrom","Sale commission","Nicki Entenmann","Open Edit Faux Leather Wrap Miniskirt | Nordstrom","https://rstyle.me/+FY0-wJQKx0XVuKsSQJLQ3g","Open","$12.46",""
10/10/25,"Nordstrom","Sale commission","Nicki Entenmann","Open Edit Faux Leather Wrap Miniskirt | Nordstrom","https://rstyle.me/+FY0-wJQKx0XVuKsSQJLQ3g","Open","$9.10",""
10/10/25,"Lululemon (US)","Sale commission","Nicki Entenmann","lululemon Glow Up™ Super-High-Rise Tight 25\"","https://rstyle.me/+hK7DTW49WudAL6Nfb1pOQA","Open","$16.38",""
10/10/25,"Target","Sale commission","Nicki Entenmann","Women's Ribbed Cuff Cardigan - A New Day™","https://rstyle.me/+lHhp0S_2t7cWDC64P-7xAw","Open","$0.05",""
10/10/25,"Target","Sale commission","Nicki Entenmann","Women's Ribbed Cuff Cardigan - A New Day™","https://rstyle.me/+lHhp0S_2t7cWDC64P-7xAw","Open","$0.06",""
10/10/25,"Target","Sale commission","Nicki Entenmann","Women's Ribbed Cuff Cardigan - A New Day™","https://rstyle.me/+lHhp0S_2t7cWDC64P-7xAw","Open","$0.06",""
10/10/25,"Target","Sale commission","Nicki Entenmann","Women's Ribbed Cuff Cardigan - A New Day™","https://rstyle.me/+lHhp0S_2t7cWDC64P-7xAw","Open","$0.06",""
10/10/25,"Target","Sale commission","Nicki Entenmann","Women's Ribbed Cuff Cardigan - A New Day™","https://rstyle.me/+lHhp0S_2t7cWDC64P-7xAw","Open","$0.03",""
10/10/25,"Target","Sale commission","Nicki Entenmann","Women's Ribbed Cuff Cardigan - A New Day™","https://rstyle.me/+lHhp0S_2t7cWDC64P-7xAw","Open","$0.07",""
10/10/25,"Target","Sale commission","Nicki Entenmann","Women's Ribbed Cuff Cardigan - A New Day™","https://rstyle.me/+lHhp0S_2t7cWDC64P-7xAw","Open","$0.14",""
10/10/25,"Target","Sale commission","Nicki Entenmann","Women's Ribbed Cuff Cardigan - A New Day™","https://rstyle.me/+lHhp0S_2t7cWDC64P-7xAw","Open","$0.01",""
10/10/25,"Nordstrom","Sale return","Nicki Entenmann","New Balance Gender Inclusive 9060 Sneaker | Nordstrom","https://rstyle.me/+uknx5ACc3GVTH5rbfRFmoA","Open","-$27.65",""
10/10/25,"Nordstrom","Sale commission","Nicki Entenmann","New Balance Gender Inclusive 9060 Sneaker | Nordstrom","https://rstyle.me/+uknx5ACc3GVTH5rbfRFmoA","Open","$27.65",""
10/10/25,"","Payment transaction fee","","","","Closed","","$1.00"
10/10/25,"Amazon (US)","Sale commission","Nicki Entenmann","","","Open","$19.40",""
10/10/25,"Amazon (US)","Sale commission","Nicki Entenmann","","","Open","$9.84",""
10/9/25,"adidas (US)","Sale commission","Nicki Entenmann","Rectangle 2.0 Crossbody Bag","https://rstyle.me/+7w9qIJ1qhiQsLgC7TNRMPQ","Open","$7.35",""
10/9/25,"adidas (US)","Sale commission","Nicki Entenmann","$110","https://rstyle.me/+UOQfaTn5T8EmQeXNOwYUiw","Open","$11.55",""
10/9/25,"Lululemon (US)","Sale commission","Nicki Entenmann","lululemon Glow Up™ Super-High-Rise Tight 25\"","https://rstyle.me/+hK7DTW49WudAL6Nfb1pOQA","Open","$33.92",""
10/9/25,"Target","Sale commission","Nicki Entenmann","Women's Relaxed Faux Leather Bomber Jacket - Universal Thread™ Black","https://rstyle.me/+-uc_kkpMNNQB4o3nyzUUHQ","Open","$0.34",""
10/9/25,"Nordstrom","Sale return","Nicki Entenmann","New Balance Gender Inclusive 9060 Sneaker | Nordstrom","https://rstyle.me/+uknx5ACc3GVTH5rbfRFmoA","Open","-$8.68",""
10/9/25,"Nordstrom","Sale return","Nicki Entenmann","New Balance Gender Inclusive 9060 Sneaker | Nordstrom","https://rstyle.me/+uknx5ACc3GVTH5rbfRFmoA","Open","-$8.68",""
10/9/25,"Nordstrom","Sale commission","Nicki Entenmann","New Balance Gender Inclusive 9060 Sneaker | Nordstrom","https://rstyle.me/+uknx5ACc3GVTH5rbfRFmoA","Open","$8.68",""
10/9/25,"Nordstrom","Sale commission","Nicki Entenmann","New Balance Gender Inclusive 9060 Sneaker | Nordstrom","https://rstyle.me/+uknx5ACc3GVTH5rbfRFmoA","Open","$8.68",""
10/9/25,"Anthropologie (US)","Sale commission","Nicki Entenmann","New Balance 9060 Sneakers","https://rstyle.me/+Ehuqp8qDlIKJ3JuoAUq3Mw","Open","$13.44",""
10/9/25,"Target","Sale commission","Nicki Entenmann","Skip imagesShow more imagesShop all BalanceFrom FitnessBalanceFrom Fitness Versatile Durable Anti...","https://rstyle.me/+1fa1Uf9-Ut7PJjlp_TAIGA","Open","$23.07",""
10/9/25,"Target","Sale commission","Nicki Entenmann","Skip imagesShow more imagesShop all BalanceFrom FitnessBalanceFrom Fitness Versatile Durable Anti...","https://rstyle.me/+1fa1Uf9-Ut7PJjlp_TAIGA","Open","$1.10",""
10/9/25,"Nordstrom","Sale commission","Nicki Entenmann","Open Edit Faux Leather Wrap Miniskirt | Nordstrom","https://rstyle.me/+FY0-wJQKx0XVuKsSQJLQ3g","Open","$25.09",""
10/9/25,"Lululemon (US)","Sale commission","Nicki Entenmann","lululemon Glow Up™ Super-High-Rise Tight 25\"","https://rstyle.me/+hK7DTW49WudAL6Nfb1pOQA","Open","$13.44",""
10/9/25,"Target","Sale commission","Nicki Entenmann","Women's Ribbed Cuff Cardigan - A New Day™","https://rstyle.me/+lHhp0S_2t7cWDC64P-7xAw","Open","$1.07",""
10/9/25,"Target","Sale commission","Nicki Entenmann","Women's Ribbed Cuff Cardigan - A New Day™","https://rstyle.me/+lHhp0S_2t7cWDC64P-7xAw","Open","$1.07",""
10/9/25,"Target","Sale commission","Nicki Entenmann","Women's Ribbed Cuff Cardigan - A New Day™","https://rstyle.me/+lHhp0S_2t7cWDC64P-7xAw","Open","$0.03",""
10/9/25,"Target","Sale commission","Nicki Entenmann","Women's Ribbed Cuff Cardigan - A New Day™","https://rstyle.me/+lHhp0S_2t7cWDC64P-7xAw","Open","$1.07",""
10/9/25,"Target","Sale commission","Nicki Entenmann","Women's Ribbed Cuff Cardigan - A New Day™","https://rstyle.me/+lHhp0S_2t7cWDC64P-7xAw","Open","$1.28",""
10/9/25,"Amazon (US)","Sale commission","Nicki Entenmann","","","Open","$0.55",""
10/9/25,"Amazon (US)","Sale commission","Nicki Entenmann","","","Open","$19.33",""
10/9/25,"Amazon (US)","Sale return","Nicki Entenmann","","","Open","-$1.72",""
10/8/25,"Target","Sale commission","Nicki Entenmann","Women's Denim Varsity Jacket - Wild Fable™","https://rstyle.me/+BmuvaLPTg5qII7RME5Jo_w","Open","$0.28",""
10/8/25,"Lululemon (US)","Sale commission","Nicki Entenmann","lululemon Glow Up™ Super-High-Rise Tight 25\"","https://rstyle.me/+hK7DTW49WudAL6Nfb1pOQA","Open","$24.78",""
10/8/25,"Target","Sale commission","Nicki Entenmann","Women's Denim Varsity Jacket - Wild Fable™","https://rstyle.me/+BmuvaLPTg5qII7RME5Jo_w","Open","$0.15",""
10/8/25,"Target","Sale commission","Nicki Entenmann","Women's Denim Varsity Jacket - Wild Fable™","https://rstyle.me/+BmuvaLPTg5qII7RME5Jo_w","Open","$0.17",""
10/8/25,"Target","Sale commission","Nicki Entenmann","Women's Denim Varsity Jacket - Wild Fable™","https://rstyle.me/+BmuvaLPTg5qII7RME5Jo_w","Open","$0.13",""
10/8/25,"Target","Sale commission","Nicki Entenmann","Women's Denim Varsity Jacket - Wild Fable™","https://rstyle.me/+BmuvaLPTg5qII7RME5Jo_w","Open","$0.05",""
10/8/25,"Target","Sale commission","Nicki Entenmann","Women's Denim Varsity Jacket - Wild Fable™","https://rstyle.me/+BmuvaLPTg5qII7RME5Jo_w","Open","$0.17",""
10/8/25,"Walmart (US)","Sale commission","Nicki Entenmann","Luniro Women Open Front Coatigan Jackets Long Cardigan Sweaters 2025 Fall Casual Oversized Cardig...","https://rstyle.me/+SXg5weebosaiPzs90b5S8A","Open","$2.10",""
10/8/25,"Nordstrom","Sale return","Nicki Entenmann","Open Edit Faux Leather Wrap Miniskirt | Nordstrom","https://rstyle.me/+FY0-wJQKx0XVuKsSQJLQ3g","Open","-$3.57",""
10/8/25,"Nordstrom","Sale return","Nicki Entenmann","Open Edit Faux Leather Wrap Miniskirt | Nordstrom","https://rstyle.me/+FY0-wJQKx0XVuKsSQJLQ3g","Open","-$3.57",""
10/8/25,"Nordstrom","Sale commission","Nicki Entenmann","Open Edit Faux Leather Wrap Miniskirt | Nordstrom","https://rstyle.me/+FY0-wJQKx0XVuKsSQJLQ3g","Open","$2.73",""
10/8/25,"Nordstrom","Sale commission","Nicki Entenmann","Open Edit Faux Leather Wrap Miniskirt | Nordstrom","https://rstyle.me/+FY0-wJQKx0XVuKsSQJLQ3g","Open","$3.43",""
10/8/25,"Nordstrom","Sale commission","Nicki Entenmann","Open Edit Faux Leather Wrap Miniskirt | Nordstrom","https://rstyle.me/+FY0-wJQKx0XVuKsSQJLQ3g","Open","$2.73",""
10/8/25,"Nordstrom","Sale commission","Nicki Entenmann","Open Edit Faux Leather Wrap Miniskirt | Nordstrom","https://rstyle.me/+FY0-wJQKx0XVuKsSQJLQ3g","Open","$3.57",""
10/8/25,"Nordstrom","Sale commission","Nicki Entenmann","Open Edit Faux Leather Wrap Miniskirt | Nordstrom","https://rstyle.me/+FY0-wJQKx0XVuKsSQJLQ3g","Open","$3.57",""
10/8/25,"Target","Sale commission","Nicki Entenmann","Women's Short Sleeve Cozy Knit Button-Down Cardigan - Universal Thread™","https://rstyle.me/+d_dPiWD5a9p7vCvsHUj4eQ","Open","$1.55",""
10/8/25,"Target","Sale commission","Nicki Entenmann","Women's Short Sleeve Cozy Knit Button-Down Cardigan - Universal Thread™","https://rstyle.me/+d_dPiWD5a9p7vCvsHUj4eQ","Open","$0.04",""
10/8/25,"Target","Sale commission","Nicki Entenmann","Women's Short Sleeve Cozy Knit Button-Down Cardigan - Universal Thread™","https://rstyle.me/+d_dPiWD5a9p7vCvsHUj4eQ","Open","$0.36",""
10/8/25,"Target","Sale commission","Nicki Entenmann","Women's Short Sleeve Cozy Knit Button-Down Cardigan - Universal Thread™","https://rstyle.me/+d_dPiWD5a9p7vCvsHUj4eQ","Open","$0.43",""
10/8/25,"Target","Sale commission","Nicki Entenmann","Women's Short Sleeve Cozy Knit Button-Down Cardigan - Universal Thread™","https://rstyle.me/+d_dPiWD5a9p7vCvsHUj4eQ","Open","$1.11",""
10/8/25,"Target","Sale commission","Nicki Entenmann","Women's Short Sleeve Cozy Knit Button-Down Cardigan - Universal Thread™","https://rstyle.me/+d_dPiWD5a9p7vCvsHUj4eQ","Open","$0.04",""
10/8/25,"Target","Sale commission","Nicki Entenmann","Women's Short Sleeve Cozy Knit Button-Down Cardigan - Universal Thread™","https://rstyle.me/+d_dPiWD5a9p7vCvsHUj4eQ","Open","$1.11",""
10/8/25,"Target","Sale commission","Nicki Entenmann","Women's Short Sleeve Cozy Knit Button-Down Cardigan - Universal Thread™","https://rstyle.me/+d_dPiWD5a9p7vCvsHUj4eQ","Open","$1.55",""
10/8/25,"Old Navy (US)","Sale return","Nicki Entenmann","Extra High-Waisted CloudComfy Jogger Leggings","https://rstyle.me/+YsUltiAiKlnaXJgmqIhX3A","Open","-$0.84",""
10/8/25,"Old Navy (US)","Sale return","Nicki Entenmann","Extra High-Waisted CloudComfy Jogger Leggings","https://rstyle.me/+YsUltiAiKlnaXJgmqIhX3A","Open","-$0.98",""
10/8/25,"Old Navy (US)","Sale return","Nicki Entenmann","Extra High-Waisted CloudComfy Jogger Leggings","https://rstyle.me/+YsUltiAiKlnaXJgmqIhX3A","Open","-$0.42",""
10/8/25,"Old Navy (US)","Sale return","Nicki Entenmann","Extra High-Waisted CloudComfy Jogger Leggings","https://rstyle.me/+YsUltiAiKlnaXJgmqIhX3A","Open","-$0.98",""
10/8/25,"Old Navy (US)","Sale commission","Nicki Entenmann","Extra High-Waisted CloudComfy Jogger Leggings","https://rstyle.me/+YsUltiAiKlnaXJgmqIhX3A","Open","$0.63",""
10/8/25,"Old Navy (US)","Sale commission","Nicki Entenmann","Extra High-Waisted CloudComfy Jogger Leggings","https://rstyle.me/+YsUltiAiKlnaXJgmqIhX3A","Open","$0.71",""
10/8/25,"Old Navy (US)","Sale commission","Nicki Entenmann","Extra High-Waisted CloudComfy Jogger Leggings","https://rstyle.me/+YsUltiAiKlnaXJgmqIhX3A","Open","$0.84",""
10/8/25,"Old Navy (US)","Sale commission","Nicki Entenmann","Extra High-Waisted CloudComfy Jogger Leggings","https://rstyle.me/+YsUltiAiKlnaXJgmqIhX3A","Open","$0.42",""
10/8/25,"Old Navy (US)","Sale commission","Nicki Entenmann","Extra High-Waisted CloudComfy Jogger Leggings","https://rstyle.me/+YsUltiAiKlnaXJgmqIhX3A","Open","$0.98",""
10/8/25,"Old Navy (US)","Sale commission","Nicki Entenmann","Extra High-Waisted CloudComfy Jogger Leggings","https://rstyle.me/+YsUltiAiKlnaXJgmqIhX3A","Open","$1.26",""
10/8/25,"Old Navy (US)","Sale commission","Nicki Entenmann","Extra High-Waisted CloudComfy Jogger Leggings","https://rstyle.me/+YsUltiAiKlnaXJgmqIhX3A","Open","$0.98",""
10/8/25,"Target","Sale commission","Nicki Entenmann","Women's Airy Sleek Ribbed Crewneck Sweatshirt - All In Motion™","https://rstyle.me/+72ZxxbqvV5WltkixZmN23A","Open","$1.76",""
10/8/25,"Lululemon (US)","Sale return","Nicki Entenmann","lululemon Glow Up™ Super-High-Rise Tight 25\"","https://rstyle.me/+hK7DTW49WudAL6Nfb1pOQA","Open","-$16.38",""
10/8/25,"Lululemon (US)","Sale commission","Nicki Entenmann","lululemon Glow Up™ Super-High-Rise Tight 25\"","https://rstyle.me/+hK7DTW49WudAL6Nfb1pOQA","Open","$16.38",""
10/8/25,"adidas (US)","Sale commission","Nicki Entenmann","Gazelle Indoor Shoes","https://rstyle.me/+piLwBFY5pWCfBBLhHZaJbw","Open","$4.79",""
10/8/25,"Amazon (US)","Sale commission","Nicki Entenmann","","","Open","$16.13",""
10/8/25,"Amazon (US)","Sale commission","Nicki Entenmann","","","Open","$5.52",""
10/8/25,"Amazon (US)","Sale commission","Nicki Entenmann","","","Open","$39.11",""
10/7/25,"Target","Sale commission","Nicki Entenmann","Women's Suiting Skort - A New Day™","https://rstyle.me/+8JikTjEYaJF5Vy9TXC9EZw","Open","$0.22",""
10/7/25,"Target","Sale commission","Nicki Entenmann","Women's Suiting Skort - A New Day™","https://rstyle.me/+8JikTjEYaJF5Vy9TXC9EZw","Open","$0.12",""
10/7/25,"Target","Sale commission","Nicki Entenmann","Women's Suiting Skort - A New Day™","https://rstyle.me/+8JikTjEYaJF5Vy9TXC9EZw","Open","$0.23",""
10/7/25,"Target","Sale commission","Nicki Entenmann","Women's Suiting Skort - A New Day™","https://rstyle.me/+8JikTjEYaJF5Vy9TXC9EZw","Open","$0.22",""
10/7/25,"adidas (US)","Sale commission","Nicki Entenmann","Gazelle Indoor Shoes","https://rstyle.me/+piLwBFY5pWCfBBLhHZaJbw","Open","$11.55",""
10/7/25,"Target","Sale commission","Nicki Entenmann","Skip imagesShow more imagesShop all YaheetechYaheetech 50lbs Kettlebell Set for Home Gym Fitness ...","https://rstyle.me/+P6OzgHXoJ-ei380RYvwojg","Open","$1.00",""
10/7/25,"Target","Sale commission","Nicki Entenmann","Skip imagesShow more imagesShop all YaheetechYaheetech 50lbs Kettlebell Set for Home Gym Fitness ...","https://rstyle.me/+P6OzgHXoJ-ei380RYvwojg","Open","$1.00",""
10/7/25,"Target","Sale commission","Nicki Entenmann","Skip imagesShow more imagesShop all YaheetechYaheetech 50lbs Kettlebell Set for Home Gym Fitness ...","https://rstyle.me/+P6OzgHXoJ-ei380RYvwojg","Open","$0.44",""
10/7/25,"Target","Sale commission","Nicki Entenmann","Skip imagesShow more imagesShop all YaheetechYaheetech 50lbs Kettlebell Set for Home Gym Fitness ...","https://rstyle.me/+P6OzgHXoJ-ei380RYvwojg","Open","$0.26",""
10/7/25,"Target","Sale commission","Nicki Entenmann","Skip imagesShow more imagesShop all YaheetechYaheetech 50lbs Kettlebell Set for Home Gym Fitness ...","https://rstyle.me/+P6OzgHXoJ-ei380RYvwojg","Open","$0.29",""
10/7/25,"Target","Sale commission","Nicki Entenmann","Skip imagesShow more imagesShop all YaheetechYaheetech 50lbs Kettlebell Set for Home Gym Fitness ...","https://rstyle.me/+P6OzgHXoJ-ei380RYvwojg","Open","$0.28",""
10/7/25,"Target","Sale commission","Nicki Entenmann","Skip imagesShow more imagesShop all YaheetechYaheetech 50lbs Kettlebell Set for Home Gym Fitness ...","https://rstyle.me/+P6OzgHXoJ-ei380RYvwojg","Open","$0.28",""
10/7/25,"Target","Sale commission","Nicki Entenmann","Skip imagesShow more imagesShop all YaheetechYaheetech 50lbs Kettlebell Set for Home Gym Fitness ...","https://rstyle.me/+P6OzgHXoJ-ei380RYvwojg","Open","$0.10",""
10/7/25,"Target","Sale commission","Nicki Entenmann","Skip imagesShow more imagesShop all YaheetechYaheetech 50lbs Kettlebell Set for Home Gym Fitness ...","https://rstyle.me/+P6OzgHXoJ-ei380RYvwojg","Open","$0.17",""
10/7/25,"Target","Sale commission","Nicki Entenmann","Skip imagesShow more imagesShop all YaheetechYaheetech 50lbs Kettlebell Set for Home Gym Fitness ...","https://rstyle.me/+P6OzgHXoJ-ei380RYvwojg","Open","$0.08",""
10/7/25,"Target","Sale commission","Nicki Entenmann","Skip imagesShow more imagesShop all YaheetechYaheetech 50lbs Kettlebell Set for Home Gym Fitness ...","https://rstyle.me/+P6OzgHXoJ-ei380RYvwojg","Open","$0.03",""
10/7/25,"Target","Sale commission","Nicki Entenmann","Skip imagesShow more imagesShop all YaheetechYaheetech 50lbs Kettlebell Set for Home Gym Fitness ...","https://rstyle.me/+P6OzgHXoJ-ei380RYvwojg","Open","$0.06",""
10/7/25,"Target","Sale commission","Nicki Entenmann","Skip imagesShow more imagesShop all YaheetechYaheetech 50lbs Kettlebell Set for Home Gym Fitness ...","https://rstyle.me/+P6OzgHXoJ-ei380RYvwojg","Open","$1.15",""
10/7/25,"Target","Sale commission","Nicki Entenmann","Skip imagesShow more imagesShop all YaheetechYaheetech 50lbs Kettlebell Set for Home Gym Fitness ...","https://rstyle.me/+P6OzgHXoJ-ei380RYvwojg","Open","$1.67",""
10/7/25,"Target","Sale commission","Nicki Entenmann","Skip imagesShow more imagesShop all YaheetechYaheetech 50lbs Kettlebell Set for Home Gym Fitness ...","https://rstyle.me/+P6OzgHXoJ-ei380RYvwojg","Open","$0.06",""
10/7/25,"Target","Sale commission","Nicki Entenmann","Skip imagesShow more imagesShop all YaheetechYaheetech 50lbs Kettlebell Set for Home Gym Fitness ...","https://rstyle.me/+P6OzgHXoJ-ei380RYvwojg","Open","$0.06",""
10/7/25,"Target","Sale commission","Nicki Entenmann","Skip imagesShow more imagesShop all YaheetechYaheetech 50lbs Kettlebell Set for Home Gym Fitness ...","https://rstyle.me/+P6OzgHXoJ-ei380RYvwojg","Open","$0.14",""
10/7/25,"Target","Sale commission","Nicki Entenmann","Skip imagesShow more imagesShop all YaheetechYaheetech 50lbs Kettlebell Set for Home Gym Fitness ...","https://rstyle.me/+P6OzgHXoJ-ei380RYvwojg","Open","$1.44",""
10/7/25,"Target","Sale commission","Nicki Entenmann","Skip imagesShow more imagesShop all YaheetechYaheetech 50lbs Kettlebell Set for Home Gym Fitness ...","https://rstyle.me/+P6OzgHXoJ-ei380RYvwojg","Open","$0.11",""
10/7/25,"Target","Sale commission","Nicki Entenmann","Skip imagesShow more imagesShop all YaheetechYaheetech 50lbs Kettlebell Set for Home Gym Fitness ...","https://rstyle.me/+P6OzgHXoJ-ei380RYvwojg","Open","$0.03",""
10/7/25,"Target","Sale commission","Nicki Entenmann","Women's Airy Sleek Ribbed Crewneck Sweatshirt - All In Motion™","https://rstyle.me/+72ZxxbqvV5WltkixZmN23A","Open","$2.45",""
10/7/25,"Target","Sale commission","Nicki Entenmann","Women's Airy Sleek Ribbed Crewneck Sweatshirt - All In Motion™","https://rstyle.me/+72ZxxbqvV5WltkixZmN23A","Open","$2.45",""
